RegionID,SizeRank,RegionName,RegionType,StateName,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025
394305,493,"Alamogordo, NM",msa,NM,120153.8365,119501.1274,119647.0056,119876.8809,120342.7995,120076.1426,119332.0324,119119.1588,119370.0188,119574.9249,119211.1562,118858.4252,119276.6092,120456.1365,121641.9508,122231.896,122234.0169,122333.7762,122259.562,122280.9518,122470.9819,122874.8603,123142.3613,123446.392,124389.2663,125961.7374,127634.5561,128452.2857,128529.931,128125.5846,127861.5615,127768.816,127255.4264,126839.1606,126516.1972,127030.9369,128335.6857,129924.4744,131370.8536,132250.0364,132912.0845,133332.5049,133542.4295,133389.0606,133125.0182,133179.5393,133962.3434,135272.9309,136718.6836,138151.0761,139727.975,140972.2091,141710.8417,142114.8592,142615.9306,143888.2139,145037.0825,146362.7325,147705.9059,149300.6149,151204.6877,153301.2064,155868.6843,158486.7852,160761.1672,162796.8906,164908.6762,166860.6161,168265.0104,169678.034,171120.662,173537.1371,176670.7934,180799.2786,184835.3879,188261.8307,190963.3916,193317.3164,194843.7586,195515.4203,195626.4432,195537.1679,196069.942,196356.134,196922.4084,197220.2383,198388.2233,199896.6912,201785.3265,203177.4371,204361.4763,205369.4083,206720.5272,207502.1346,207760.1359,207157.0892,206685.7076,207003.1344,207947.8423,209459.3309,210650.0659,212001.6695,213759.0797,215772.6244,218151.0647,220134.879,222329.0333,223838.983
395027,494,"Roanoke Rapids, NC",msa,NC,60313.27114,59989.53107,59594.42318,59489.22113,59734.2788,59819.24502,59715.39264,59346.06365,59261.29416,58912.43364,58690.71796,58680.22114,59020.64214,59252.5134,59403.25843,59381.33024,59422.38244,59609.9491,60065.43642,60655.51297,61173.36976,61639.252,61973.41531,62375.32614,62640.22703,63228.22976,63664.81056,64082.22324,63982.46898,64069.81036,64057.49004,64309.9378,64190.15454,64426.78985,64728.59562,65134.02988,65397.82447,65706.17464,66011.54071,66195.33893,66188.42449,66137.89342,66234.10632,66261.72157,66362.04856,66672.11677,67102.73637,67100.47203,66916.73808,67108.04848,68036.45822,68725.50187,68835.81367,68871.74593,69727.252,71836.62781,74503.35006,77103.16974,79056.72812,80504.32826,81822.58284,83163.33335,84490.6588,85647.7955,86732.22804,86772.46489,86268.60812,85117.86692,84689.0041,84667.77714,84889.55532,86138.30628,87899.74051,90188.72318,92032.87784,93538.31967,94854.53628,95852.8472,96548.0839,96994.63949,97084.39578,96888.31076,96005.28125,94753.69164,93833.01417,94458.06483,95642.16818,96512.13061,96332.17921,95919.42658,95478.95696,95056.32382,94347.99528,94160.74182,93602.77217,92976.34734,92220.45221,92503.89265,93706.99245,95248.29986,96594.8289,97307.02392,97212.4051,96149.6334,95266.91222,94540.91132,94889.47815,95185.05682
394587,495,"Farmington, MO",msa,MO,101219.1579,102047.5807,102747.1102,103624.9808,104275.4558,104413.8701,104120.2943,104208.0452,104797.6573,105852.6566,106862.4745,107324.4039,107142.6451,106670.5437,106511.9587,106406.0152,106332.3611,106470.2466,106760.1738,107082.7207,106979.7434,106947.4456,107227.9072,107441.8189,107797.1731,108312.694,109309.8868,110358.9525,111033.3595,111433.7739,111537.8458,111899.0975,112375.6248,113013.1611,113608.3911,113900.2627,114244.133,114546.0624,115144.2709,115628.2368,116209.9815,116608.1572,117100.47,117219.9482,117580.2244,118091.4308,118818.1517,119445.7279,119976.7001,120777.7373,121719.1347,122732.3718,123162.6079,123699.7912,124412.5262,126052.7941,128032.9167,130249.5568,132378.9862,134507.2941,137162.5884,139815.3588,142466.2026,144309.6834,145829.9178,146765.1607,147277.4923,147490.1749,147805.2763,148695.5304,150018.8936,152300.5221,155263.083,158730.8121,161477.6752,163451.4184,165008.6188,165944.1563,165977.9498,165406.9463,164945.87,164714.8363,164186.5391,163592.1396,163515.5502,164064.3205,165457.7396,166970.0996,168249.778,169018.682,169471.3116,169965.9842,170237.323,170140.7551,169947.8939,170075.3242,171115.8311,172563.1699,174045.0872,174909.2431,175457.4033,175704.9945,176047.6829,176393.5757,176925.9205,177373.8831,178025.2157,179087.0346
394897,496,"Muskogee, OK",msa,OK,80908.3485,81546.95182,82019.40415,82268.84271,82309.65537,82054.01372,81655.91763,81208.63226,81194.65772,81213.0596,81371.08326,81133.51367,80913.92035,80605.63222,80371.84433,80177.99708,80145.08061,80173.91983,80446.56525,80565.3288,80816.67875,80848.66926,80941.68955,81210.89598,81562.56103,82059.27272,82609.54657,83012.56966,82849.46446,82488.25984,82340.10588,82736.65088,83017.63671,83522.23494,83903.17889,84440.38491,84882.52859,85538.66111,86181.9926,86810.76731,87384.63993,87665.81758,87867.00308,87867.93394,88117.26913,88651.33475,89536.87626,90652.00624,91601.68704,92555.17219,93536.96719,94321.21842,94910.34705,95352.94587,96103.82668,97251.41569,98456.93786,99799.14297,101107.5746,102601.101,104329.9822,106288.9815,108080.9236,109805.7326,111386.3277,112442.5523,113223.8059,113722.4259,115155.6703,116811.3905,118256.893,119831.0396,121452.8373,123554.2432,125238.2742,126655.8338,128234.3543,129311.5196,129766.9005,129632.2127,129529.5405,129895.2372,129912.0187,129846.306,129681.9091,129618.6386,130045.5161,130654.4005,131415.3897,131818.2259,132153.8773,132773.6652,133574.5692,134410.0031,135061.779,135233.0975,135300.8353,135538.2036,136250.3134,137051.0291,137979.0694,139163.1317,140570.0725,141411.0898,142054.4736,142549.3865,143600.8557,144568.244
394826,497,"Marion, IN",msa,IN,77054.78712,77090.17539,77088.66987,76974.86117,76967.92285,76647.26424,76372.35524,76151.52414,76189.45738,76312.88817,76564.07119,76757.65082,76911.98018,77079.98126,77360.07349,77500.12504,77469.61955,77515.64063,77804.3047,78222.67423,78684.07387,79272.37006,79817.8219,80331.00982,80715.12116,81199.19271,81665.66966,82175.25201,82689.58545,83204.34462,83625.9976,84057.52991,84359.64659,84894.19662,85318.36387,85745.10273,86217.49532,86968.28654,87675.14977,88120.09131,88496.90479,88867.09083,89166.53727,89189.54654,89193.12678,89303.62483,89466.40238,89884.66899,90382.63989,90992.55995,91532.25714,91854.81086,91860.80185,91881.37041,92093.06148,92892.01402,93887.76425,95574.37602,97252.27332,99022.36232,100454.3941,102086.6071,103451.7505,104895.8885,106359.2446,107804.0901,108882.3812,109539.6366,110322.5044,111214.3077,112080.6327,113295.875,114872.0036,116442.3663,117638.2868,118560.1105,119863.9415,121070.9915,121482.4091,121339.2775,121038.9849,120774.9653,120170.5412,119265.7405,118754.4112,118946.3787,120015.3025,121147.067,122187.7828,122675.9189,122838.2459,122793.0556,122772.686,123234.9711,123604.4041,124286.7151,125169.0144,126761.6633,128205.1246,129573.6221,130429.7294,130859.8001,131086.6226,131474.6007,132475.5836,133692.298,134960.7389,136239.7507
394586,498,"Faribault, MN",msa,MN,185540.4216,186472.4878,187544.1574,188816.5715,189794.7866,190561.3911,191384.3806,192468.1224,193863.4826,195089.5084,196680.3091,198014.243,199387.3568,200374.6681,201369.8765,202442.8958,203557.6671,204877.9041,206592.7084,208340.5797,210163.02,211812.5186,213811.4075,215618.04,217094.8147,218448.7774,219447.6877,220562.3142,221305.0767,222478.5679,223398.2421,224087.0648,224557.6881,224952.9875,225610.0413,226682.3291,228539.6943,230885.8927,232708.3295,233723.2613,234106.0188,234156.598,234284.4637,234495.6116,235076.7578,235954.3658,236995.0557,238681.7323,240927.9705,243441.8385,245418.8124,246586.4886,247113.993,247349.5204,247878.6651,249484.7911,251847.787,254902.0298,258035.3576,261192.3003,264474.1155,267710.5181,270980.8,273956.8682,277415.2248,281130.8682,284042.508,285334.1825,285678.153,286584.2808,288185.146,291422.2674,295712.5535,300763.572,305085.8592,308420.6381,310678.8126,311415.1913,310516.9435,308781.8208,307184.8252,306184.3998,305394.3488,305157.7137,305773.5562,306863.7572,308231.4503,309625.5874,311170.6487,312491.399,313489.9484,314825.7345,315607.1141,316163.6473,315791.3079,315715.7739,316162.2055,317906.3028,319688.652,320812.4068,320920.7023,321023.5802,321094.2926,321697.6572,323039.822,325084.7532,327485.891,329541.9945
395021,499,"Richmond, IN",msa,IN,81764.79408,81726.62921,82078.74073,82875.09148,84015.63437,85092.16218,85935.24288,86340.61978,86600.22539,86686.99591,86999.73809,87360.40246,87562.0331,87505.01644,87506.44456,87764.85345,88098.45326,88410.53525,88749.89132,89291.66512,89924.32414,90684.65538,91127.41625,91396.00363,91602.68326,92293.07608,93120.81358,93608.10937,93583.05195,93569.40963,93663.94258,93976.12451,94044.3306,94364.13686,94611.98211,95223.87199,96008.89232,96900.76094,97428.06861,97415.31785,97239.2569,97286.78071,97610.20047,97921.923,98051.92357,98285.5396,98740.06335,99413.62759,100116.0647,100677.7756,101346.9445,101734.1225,102013.6103,102247.8967,102873.5694,103999.1619,105355.0081,107076.0986,108568.0508,109720.9879,110502.3006,111463.5113,112644.0932,114293.2338,116226.9553,117963.1821,118946.1573,119327.9959,120008.8329,121239.8109,122792.1705,124694.5447,126588.0564,128443.9768,129722.3284,130482.8449,131178.2618,131711.7653,132037.8535,132283.1096,132862.3923,133702.6417,134216.9971,134477.0896,134827.7555,135122.2346,135409.9598,135905.1374,136906.9293,137861.1224,138275.9869,138750.2423,139212.955,139467.3527,139179.6186,138996.8811,139885.0823,141729.8912,143710.6948,145192.193,145780.9927,145982.8725,146191.9521,146547.7716,147184.496,148037.1473,149518.8685,151323.7987
394829,500,"Marquette, MI",msa,MI,126588.6043,126216.1481,126128.429,126471.1576,127067.0376,126916.5187,126514.9899,126159.0624,126563.1296,127374.5195,128505.2843,129568.603,130090.3805,130480.8512,130828.8052,131614.4032,132163.8291,132479.9697,132309.7562,132027.1841,132118.1935,132593.9019,133378.4853,134311.5883,135181.7466,136020.7826,136787.601,137723.0416,138645.693,139245.3013,139486.707,139692.074,139516.8945,139823.6557,140133.8032,140655.5793,141128.7668,141825.0692,142767.3352,143233.4442,144075.75,144919.9223,145895.3454,146243.9807,146650.1213,147008.7004,147130.419,147498.6089,148425.8989,149765.4412,150759.762,151326.3753,151426.7887,151605.7095,151944.8952,153170.4945,154887.3256,157230.9227,159510.9211,161816.9002,164216.5705,166954.2601,169867.5968,172646.4198,174996.6343,176837.8331,177786.5873,178278.1523,178871.5792,180177.1879,181670.0849,183823.8337,186663.3584,190788.2341,195018.0421,198599.4599,201107.3509,202421.3758,202698.1872,202524.1619,202809.998,203287.7669,203378.6317,202586.9991,202034.7873,202432.5944,203774.7182,205949.3563,208304.5052,210239.0779,211355.0026,211573.6766,211388.9717,211106.7271,210823.0115,210776.3708,211137.7853,212286.4061,213713.623,214939.0657,215592.8915,216130.5515,216898.2834,217929.9368,219045.1643,219845.6083,220874.6257,221984.1188
394922,501,"North Wilkesboro, NC",msa,NC,122040.677,122437.9566,122658.9223,122431.8303,122401.8727,121752.1623,121351.6128,120120.2641,119943.2268,119889.0331,120724.0997,121061.3053,120743.2513,120097.9795,119681.1802,119565.6181,119239.0523,119474.0096,119654.0866,120268.3933,120655.9842,122132.2847,123311.4698,124036.7572,123563.6612,123738.9171,123603.6304,123301.68,122254.9892,122072.9804,122336.001,122907.9013,123000.7386,123709.8971,124422.1798,125941.1724,127878.1397,130866.1971,133533.9157,135680.6265,137066.5518,137733.6627,138099.115,138131.2338,138599.6424,139226.6853,140200.0603,141200.4822,142351.0733,143347.4877,144169.2139,144384.0042,144579.7742,145007.4987,146545.4629,148921.3452,151670.9825,154328.2208,156758.6122,159100.3263,161620.4113,164279.7163,167524.5172,171157.1127,174999.362,177091.7136,176923.3946,174979.0898,173423.6516,173008.4532,173372.6161,176124.9442,180390.668,185440.0208,189645.6388,193001.1669,196422.7177,198974.4973,200975.394,201932.9101,202798.5392,202972.9763,203031.9733,202063.794,201352.0993,201498.0437,203108.9645,205587.7058,207641.1214,208966.2993,210043.2936,210719.6718,210854.545,210149.8117,208696.6813,206465.0491,204967.1998,205407.0633,208227.1101,211943.4324,215109.2327,216981.7108,217676.4356,217589.98,217741.0675,217607.5147,218732.94,219535.0044
394885,502,"Mount Pleasant, MI",msa,MI,123036.2204,122166.7563,121732.2425,121139.0981,120439.0708,120398.0439,121125.8833,122441.6199,123122.2406,123228.5299,123342.9419,123679.8966,124630.6309,125060.57,125495.881,126385.0939,128485.6136,129875.3827,130294.4428,130243.0847,130359.2143,130856.3485,130900.825,131255.6994,131395.4692,132414.6723,133249.9749,134135.6531,133788.231,133809.8082,133518.4256,133771.6357,133251.4952,133578.2517,134492.8959,136251.6965,138224.4284,140286.6302,142141.378,143722.4461,144900.409,145453.7105,145353.0611,145089.0956,145795.2384,147239.9163,148965.5132,150048.8148,151008.4816,152102.3878,153836.1215,155345.9347,156043.575,155993.6177,156267.8443,157744.3192,159358.9533,161051.6961,162209.106,164086.4664,166483.9764,169244.7071,171882.845,174663.3439,177905.0983,180475.261,181403.8392,181044.1577,180769.0672,181585.3491,182556.9017,184547.7567,187236.2325,190914.1961,194498.2881,196780.9532,198041.006,197345.5545,195736.4173,193854.6668,192982.4892,192480.0333,192372.4208,193433.3785,194370.769,195927.8531,197530.401,199608.7047,200574.6333,199637.2406,198889.4802,198043.6687,197148.4944,196608.1752,196146.4432,196246.484,196901.7163,198972.0693,201630.2874,202950.9531,203830.7476,204270.0394,204420.9709,203906.8232,203587.4528,203323.7243,203456.0359,203723.9173
395024,503,"Rio Grande City, TX",msa,TX,120445.3268,119369.0747,118684.5244,118453.6762,118771.2547,118210.9824,117059.2754,115571.1891,114877.3757,114423.0982,114369.6943,114342.3152,113999.1154,113364.0017,112210.7284,111503.2663,111171.8158,111962.5597,113444.293,114978.0695,116322.3082,117117.4566,118442.2138,119148.265,119734.8617,120035.0383,119340.8281,117544.6549,114572.5038,113026.6964,112341.2648,112349.6735,111812.6633,111207.1463,111073.299,111442.9643,112535.3054,113295.9552,113794.1379,113863.1608,113983.4847,113186.5262,112369.2644,111768.4829,113201.4837,115345.255,117409.5225,117532.7426,117474.9813,118437.4955,120778.6129,123554.6948,125628.9735,128564.4786,131558.7042,135603.0112,138658.2003,140676.4113,141256.5084,141246.7768,142853.1571,145567.1829,149100.672,151558.4721,153956.5017,154927.7526,154593.5942,152994.5291,153002.8639,154431.6162,155410.1048,155927.1317,154833.6628,153354.6523,150835.3513,149980.069,150303.9062,151366.4514,151023.4104,149445.2079,147626.0972,145551.9256,141923.4779,137808.1611,134040.2552,134050.3402,134576.4932,133510.6057,131086.2545,129686.4766,130447.1156,131333.4523,131965.5544,132787.5725,132986.6543,131749.2031,130269.1782,129893.6956,130519.9218,131139.5291,130673.4111,129625.5538,129571.8478,130015.0733,130269.5076,129248.746,127921.9282,127497.8517
394827,504,"Marion, OH",msa,OH,80646.13369,81158.01547,81706.67922,82236.67475,82898.13474,83157.88083,83509.8484,83969.15339,84694.38339,85217.08226,85460.79862,85592.33878,85636.80575,85700.20043,85636.12243,85592.77034,85677.34842,86167.59983,86605.56495,87007.90894,87310.24918,87967.23578,88705.49068,89167.87675,89464.32184,89847.83555,90403.69508,90803.31127,91042.06497,91488.28674,92147.2895,93294.15903,95058.21927,,101279.6503,103268.4153,103830.5868,103357.4914,103123.3587,102887.7809,102887.0162,103189.2312,103408.8586,103493.4964,103481.8258,103640.1739,103768.2863,103904.5529,104110.2623,104819.043,105722.1089,106910.5709,107958.2207,109359.0796,111021.7919,113172.5481,115194.1018,117030.7788,118504.1757,120280.5208,122507.0709,125106.5119,127488.6012,129561.3341,131671.479,132823.0031,132890.135,131931.7799,131302.2408,131058.987,131039.6339,132532.437,135032.3357,138225.6823,140924.63,143340.5012,145560.6234,146665.7713,146707.5323,145961.3223,145027.9092,144042.7477,142844.5531,141590.2338,141144.7954,141860.2,143751.873,146335.2915,149168.3331,151389.5203,152379.6686,152450.6489,152171.9514,152079.1626,151891.3501,151740.6805,152224.0071,153743.3693,155858.1882,157875.5864,159065.3914,159642.4042,159712.158,159750.2748,160034.5959,160485.9486,161340.2948,162141.0115
394360,505,"Baraboo, WI",msa,WI,183347.4948,183597.9537,184043.5509,184671.8451,185484.1115,185849.8109,186126.6886,186665.7199,187777.3951,189244.7773,190643.6774,191463.1674,191760.6276,191931.9702,192405.4095,193198.551,194144.4715,194900.2388,195771.0366,196876.948,198695.112,200583.8461,202202.4078,203292.9697,204384.6216,205746.7279,206843.7159,207369.4065,207453.5868,208073.298,208667.4112,209195.0474,209283.2258,209798.6288,210835.3095,212525.0024,214903.2636,217389.4978,219075.2355,219648.4508,219896.4284,220451.2404,221348.7286,221949.2495,222697.6563,223778.0237,225148.5926,226869.2492,228056.4815,229361.7337,230094.596,230897.7173,231483.4497,232268.9208,233894.0408,236942.4656,240738.5232,244515.2926,247607.6736,250058.276,252431.5453,254849.9338,257451.7208,260631.8719,264057.3263,267883.6307,270283.2684,271477.0942,271859.7473,273063.6854,275065.4897,277608.5993,280078.1286,282941.4521,286866.8701,290939.3391,294343.1971,295668.0043,295606.6856,294659.3284,293816.1688,293202.5955,293112.6685,295009.3337,297174.1482,300571.126,303646.848,307301.3119,309189.6832,309493.0001,309744.8629,309861.253,309406.8714,308491.2597,307450.6078,307029.0135,307869.9981,310776.9681,314792.4192,317041.3799,318397.4924,318629.1497,318843.0674,318723.7866,319079.4308,319986.2845,320403.4446,320590.4964
395016,506,"Red Bluff, CA",msa,CA,178880.7078,179409.9764,179563.2392,179751.0954,180354.938,180885.8409,181359.237,181556.1538,181954.2692,182634.9918,184195.6195,185550.1826,186809.6985,187438.5002,188338.3811,189096.3984,190147.2631,191459.9789,193216.1387,195258.2157,197534.3386,199449.7227,200883.3787,202074.9961,203047.8273,204328.4344,205366.4593,206861.7236,208133.8551,209341.2148,209732.0108,210007.0551,210427.7042,211223.2888,212423.3245,213885.8354,215914.4028,218320.8612,221174.5366,223960.4936,226657.0065,228744.9995,230631.8971,231943.5439,233473.1124,235240.0195,237129.014,238677.8762,239750.791,240798.5194,241752.7391,242623.5304,243536.5914,245179.8705,247432.6618,251134.4841,255704.2464,261145.9804,265913.2743,269653.2748,272900.3034,275730.522,279053.0697,283320.4443,288003.369,292372.1375,295604.2853,298001.836,299807.828,301636.6355,303471.1581,306333.9265,309368.0963,313621.3012,317278.7772,320446.666,323058.082,324169.951,323400.503,320015.2135,316587.7138,312931.757,309265.3652,304985.4864,300751.8402,298392.4782,298196.1891,299629.1334,300854.5856,301634.0333,302474.8491,303436.2942,303770.1309,303606.5407,302542.6793,301804.6793,301762.8281,302462.2859,303600.0631,304668.2257,305500.3514,305378.387,304619.2205,303445.6402,302890.6499,302927.8946,304043.5788,304660.2647
394825,507,"Marinette, WI",msa,WI,99066.97728,99398.46275,99762.74541,99923.52187,100263.7034,100037.5626,99616.94039,98778.51957,98367.44431,98125.0325,98274.82627,98268.74531,98217.72741,98248.86701,98606.7972,99208.10865,99733.22671,100524.5979,101253.1595,102216.2158,102799.1882,103553.7492,104005.574,104435.5151,104589.11,105062.1136,105355.3588,105566.5092,105613.4539,106427.3676,107206.1136,107924.5578,108012.0533,108139.0333,108090.1235,108138.2404,108477.3642,109119.6915,109590.1613,109913.8818,110253.4807,110591.2664,111036.957,111536.8091,112877.5828,114308.2151,116043.7831,116608.6378,116692.6501,116488.4016,117106.6503,117742.2801,117977.5631,118327.1706,119588.8228,122266.8526,124799.0676,127062.0787,128625.2397,130516.0761,132851.69,135307.5103,137612.0697,140283.7898,143407.7954,146135.3937,147614.2011,147779.9087,147872.8019,148595.943,149436.5906,151049.3084,152814.8526,155114.9136,157689.0832,159741.6832,161880.889,162411.9705,162099.2852,160969.7964,160039.6675,159220.5804,158467.416,158705.1982,160027.5156,162411.8461,165075.0935,167798.0738,169635.7837,170723.9418,171531.3787,172433.5399,172951.6849,172722.4923,171993.9828,170796.1749,170557.6654,171409.7124,173656.5942,175247.5604,176593.165,177122.3429,178020.5764,178634.6989,179642.4941,180079.9275,180672.7589,181569.9699
395040,509,"Roswell, NM",msa,NM,99224.25106,100018.0219,100339.1926,100699.7326,101379.5901,101927.2658,102079.9359,102177.2268,102575.3662,102964.3754,102951.9239,102771.4337,102861.6519,102951.1865,102802.4173,102277.4551,101762.0414,101619.7973,101732.0861,102152.703,102575.0662,103058.2474,103415.284,104031.0184,104781.3791,105974.9859,106787.4813,107376.6804,107592.8008,107843.765,107965.4987,108160.3157,108271.6331,108813.5896,109199.9237,109573.0966,110100.5741,111467.8223,113411.8832,115655.7759,117639.4024,119158.3913,120132.5146,120845.2944,121859.5365,122990.8654,124160.34,124704.2488,124451.7965,124012.0462,124515.5601,126053.9358,127630.2692,128988.6445,130067.873,131769.6326,133282.2981,134770.5853,135807.2042,136989.8055,138491.253,139624.5262,140763.1698,142003.7555,144160.46,146077.3424,147514.8535,148090.6221,148921.6886,149788.2448,150345.5729,151042.8594,151540.6081,152544.0856,153120.5663,153450.9797,153713.1987,153921.496,153589.28,152394.4058,150947.032,150066.7286,150481.8753,150517.5281,150224.9781,149025.6357,148800.7101,148206.713,146681.2309,144084.5464,141889.5863,140322.0258,138960.3864,137978.6096,137270.6083,136564.9932,136418.2358,137648.4781,140121.8064,142299.9989,143446.0747,143732.8167,144207.9228,144443.2813,144882.8031,145033.0452,145562.2097,146074.6742
395092,510,"Shelton, WA",msa,WA,193304.0173,193849.7326,194693.222,196062.2574,197824.1379,199201.0963,200541.2435,202011.131,203667.8619,205518.7089,207600.6149,209681.5433,211450.8724,213378.9996,215510.0411,217900.7504,220418.705,223366.4439,226594.3112,229719.9156,232484.0171,234872.0851,236914.4986,238937.6621,240974.3139,243522.8089,246310.7822,249787.0094,252824.7172,256147.4947,258921.7597,261423.6749,263355.4263,265222.6375,267343.6986,269032.7578,270533.5574,271994.1134,273220.4956,274472.6887,275963.7356,277934.4536,280056.8314,281630.1339,283140.3199,284780.1144,286498.9604,288855.4275,291255.5568,294869.4321,299333.4728,303684.1684,307444.9031,310815.4283,315406.0825,321108.7048,327407.8681,334394.9985,341942.236,349345.2456,357380.5876,365488.9628,374786.9532,383953.8753,393079.716,400520.8884,405286.4646,407971.5172,409408.8848,411181.6106,413134.205,417512.694,424435.4018,433067.2026,441117.896,447532.5262,452257.5467,453528.4605,450873.3575,445158.7817,439998.721,435328.2435,431094.7982,426488.3849,423289.3374,422054.4003,422573.6005,423827.1306,425537.5457,426882.9679,428189.5585,429261.339,430117.8109,430755.6855,431581.584,432720.7672,434076.4031,435807.3382,437856.1114,439771.6757,440764.2473,440439.6304,440449.909,440842.9517,442275.2961,443901.0746,445805.6799,447615.8712
394540,511,"Dublin, GA",msa,GA,92713.11652,92565.39036,92422.40853,92570.16234,92973.26707,93146.9277,93153.63464,93273.19712,93545.58026,93740.60788,94056.19884,94468.55089,94826.59677,95021.48918,95352.99256,95871.84863,96313.1857,96833.33465,97273.23874,97847.92105,98575.82245,99603.94646,100453.9778,101073.697,101303.5133,101721.8564,101994.3795,102327.8433,102349.9833,102674.0907,103153.6243,104042.5855,104318.099,104593.8535,104610.8636,105074.5455,105715.8442,106932.1927,108076.4047,108887.031,109660.3812,110531.1933,111657.969,112181.5734,112749.9278,112910.1325,113345.976,113408.6797,114105.5275,115024.6058,116252.1029,116943.9399,117174.1007,117348.9407,118329.6182,120388.4589,122676.0109,124479.6827,125492.1862,126501.1128,127803.7443,129283.9626,130625.553,132038.3634,133855.9854,135300.1323,135959.8936,135954.2879,136684.0792,138132.0249,139591.2112,141522.8849,143493.5919,144963.8031,145653.0465,145903.439,147389.1552,149010.908,150368.5709,150277.2471,149937.5771,149612.3432,149503.9508,148995.0125,148701.8524,149039.5119,150136.6263,151548.8917,152678.4901,153127.2076,152692.0093,151957.7854,151209.824,151199.5617,151518.4193,151830.7918,152269.453,153626.1064,155514.3233,157111.9687,157664.5174,157737.4633,157761.1986,157539.0324,157512.3902,157106.074,157380.2682,157612.3289
394899,512,"Nacogdoches, TX",msa,TX,145004.2099,144406.0522,143911.1728,143967.6911,144358.9269,144716.3225,144969.6416,145344.2889,145739.4692,145747.0928,145840.7565,146254.0592,147077.7006,147638.3808,147683.2261,147403.4284,147286.7756,147786.7035,148282.0673,148552.7943,148338.9537,148329.3836,148456.5143,148785.786,149091.8636,149784.3103,150556.4474,151165.0329,151015.0853,150625.1963,149927.8043,149557.0765,149576.9249,150273.9634,151038.0661,151453.9111,151828.1715,152429.5015,153335.2561,154353.2839,155481.1316,156614.1699,157816.0775,159226.2312,161083.6435,163065.9382,164860.0981,165649.1356,165919.2841,166161.633,166835.659,167365.5098,167555.679,168169.2488,169560.3736,171868.4453,173400.9743,174389.1726,174891.861,175648.7753,176727.886,177927.8431,179267.4792,181151.4862,183808.0141,187506.7935,190862.2307,193526.8331,195862.1539,199013.1198,201958.2549,204318.8147,205099.9926,205671.0221,206915.1948,209118.4618,211950.2633,213643.906,214392.3056,213909.1616,213725.9691,213094.8185,212877.7763,212262.3646,212188.7325,212624.2591,213786.3441,215313.8087,216765.8684,217850.8045,218733.2723,218910.3197,218652.2925,218142.5438,217334.1982,216687.7653,216584.5467,216723.5482,217168.8766,216363.3962,215669.8512,214894.276,214605.567,214272.5655,214509.8748,215280.6061,216655.3844,217743.1416
395105,513,"Somerset, KY",msa,KY,77161.19175,77373.52702,77482.2025,77947.00719,78779.4201,79386.72863,79915.25449,80499.73819,81571.96363,82327.10359,82731.66654,83004.15331,83627.29283,84257.40882,85072.41791,85758.36377,86388.08555,86927.56293,87599.23235,88514.82622,89498.91551,90302.35869,90871.78273,91071.23593,91345.76266,91904.11395,92908.68378,94107.35103,95201.79132,96720.17605,98179.75412,99605.056,100232.4425,101241.6476,102694.7931,104078.0794,104758.9634,105378.2926,106369.7883,107501.277,108308.4527,109050.8188,110367.4275,112093.5736,113718.3859,115069.0803,116372.9464,118616.7677,120606.1406,122351.1021,123349.3853,125323.1901,127101.2458,128774.1525,130265.687,133203.6683,135834.6556,136966.6335,136981.9523,138083.4166,140390.8277,142080.7671,142485.919,142063.1496,142477.4511,142834.9248,143943.713,145671.0595,148199.2425,150936.1045,152796.3151,154535.3537,155847.4273,156177.8436,156434.1472,156735.5507,157588.3722,158444.7501,158088.6863,157252.4667,156172.7444,155327.0339,154453.6593,152914.6598,152056.352,152848.4453,155407.6278,159155.3367,161875.5431,162282.949,159911.6469,157074.2933,155187.663,154536.1901,153756.6742,152771.1872,152609.6597,153591.911,155664.1386,156969.1593,157151.2047,155986.3985,154657.5203,152730.6967,152025.3961,152538.3069,155378.9729,158020.6342
